"",ppp-nyc-3-1.ios.com,01/Jul/1995:00:02:25,/shuttle/missions/sts-71/images/KSC-95EC-0918.txt,1391,""
"",link097.txdirect.net,01/Jul/1995:00:02:25,/shuttle/missions/sts-65/sts-65-patch-small.gif,11757,""
"",gayle-gaston.tenet.edu,01/Jul/1995:00:02:25,/shuttle/countdown/,3985,""
"",pme607.onramp.awinc.com,01/Jul/1995:00:02:25,/shuttle/missions/sts-71/sts-71-day-04-highlights.html,5544,""
"",dynip42.efn.org,01/Jul/1995:00:02:26,/software/winvn/,2244,""
"",onyx.southwind.net,01/Jul/1995:00:02:27,"/cgi-bin/imagemap/countdown?103,146",96,""
"",dynip42.efn.org,01/Jul/1995:00:02:28,/icons/image.xbm,509,""
"",dynip42.efn.org,01/Jul/1995:00:02:28,/icons/text.xbm,527,""
"",smyth-pc.moorecap.com,01/Jul/1995:00:02:30,/history/apollo/images/footprint-small.gif,18149,""
"",usr7-dialup46.chicago.mci.net,01/Jul/1995:00:02:35,/shuttle/missions/,12283,""
"",smyth-pc.moorecap.com,01/Jul/1995:00:02:38,/history/apollo/images/apollo-small.gif,9630,""
"",dynip42.efn.org,01/Jul/1995:00:02:39,/software/winvn/winvn.html,9867,""
"",gater3.sematech.org,01/Jul/1995:00:02:41,"/cgi-bin/imagemap/countdown?99,173",110,""
"",dynip42.efn.org,01/Jul/1995:00:02:41,/software/winvn/winvn.gif,25218,""
"",dynip42.efn.org,01/Jul/1995:00:02:41,/images/construct.gif,1414,""
"",dynip42.efn.org,01/Jul/1995:00:02:42,/software/winvn/bluemarb.gif,4441,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:02:42,/software/winvn/,2244,""
"",gater4.sematech.org,01/Jul/1995:00:02:43,/shuttle/missions/sts-71/images/images.html,7634,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:02:45,/icons/blank.xbm,509,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:02:47,/icons/menu.xbm,527,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:02:49,/icons/image.xbm,509,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:02:52,/icons/text.xbm,527,""
"",remote27.compusmart.ab.ca,01/Jul/1995:00:02:55,/shuttle/missions/sts-71/images/KSC-95EC-0868.txt,657,""
"",waters-gw.starway.net.au,01/Jul/1995:00:02:57,/shuttle/missions/51-l/images/,1038,""
"",brandt.xensei.com,01/Jul/1995:00:02:57,/shuttle/missions/sts-71/mission-sts-71.html,12040,""
"",sneaker.oregoncoast.com,01/Jul/1995:00:02:57,/shuttle/countdown/,0,""
"",teleman.pr.mcs.net,01/Jul/1995:00:02:58,/msfc/astro_home.html,0,""
"",slip1.yab.com,01/Jul/1995:00:03:00,/shuttle/missions/sts-49/mission-sts-49.html,9379,""
"",onyx.southwind.net,01/Jul/1995:00:03:00,"/cgi-bin/imagemap/countdown?102,210",95,""
"",dd11-054.compuserve.com,01/Jul/1995:00:03:01,/,7074,""
"",onyx.southwind.net,01/Jul/1995:00:03:02,/shuttle/countdown/tour.html,4347,""
"",sneaker.oregoncoast.com,01/Jul/1995:00:03:02,/shuttle/countdown/count.gif,0,""
"",sneaker.oregoncoast.com,01/Jul/1995:00:03:02,/images/NASA-logosmall.gif,0,""
"",sneaker.oregoncoast.com,01/Jul/1995:00:03:03,/images/KSC-logosmall.gif,0,""
"",onyx.southwind.net,01/Jul/1995:00:03:03,/images/KSC-94EC-412-small.gif,20484,""
"",gater3.sematech.org,01/Jul/1995:00:03:04,/shuttle/missions/sts-71/images/KSC-95EC-0868.gif,47122,""
"",ppp-nyc-3-1.ios.com,01/Jul/1995:00:03:05,/shuttle/countdown/count.gif,40310,""
"",brandt.xensei.com,01/Jul/1995:00:03:05,/shuttle/missions/sts-71/sts-71-patch-small.gif,12054,""
"",brandt.xensei.com,01/Jul/1995:00:03:08,/images/KSC-logosmall.gif,1204,""
"",piweba3y.prodigy.com,01/Jul/1995:00:03:09,/shuttle/missions/sts-71/movies/sts-71-tcdt-crew-walkout.mpg,647168,""
"",unicomp6.unicomp.net,01/Jul/1995:00:03:09,/images/lcc-small2.gif,58026,""
"",gayle-gaston.tenet.edu,01/Jul/1995:00:03:11,/shuttle/missions/sts-71/images/images.html,7634,""
"",129.188.154.200,01/Jul/1995:00:03:12,/facts/about_ksc.html,3977,""
"",ppp-nyc-3-1.ios.com,01/Jul/1995:00:03:13,/shuttle/missions/sts-71/movies/movies.html,3092,""
"",link097.txdirect.net,01/Jul/1995:00:03:13,/shuttle/missions/sts-65/mission-sts-65.html,130811,""
"",lmsmith.tezcat.com,01/Jul/1995:00:03:13,"/cgi-bin/imagemap/countdown?103,175",110,""
"",ppp-nyc-3-1.ios.com,01/Jul/1995:00:03:14,/shuttle/missions/sts-71/sts-71-patch-small.gif,12054,""
"",129.188.154.200,01/Jul/1995:00:03:14,/images/launchpalms-small.gif,11473,""
"",lmsmith.tezcat.com,01/Jul/1995:00:03:14,/shuttle/missions/sts-71/images/images.html,7634,""
"",brandt.xensei.com,01/Jul/1995:00:03:15,/images/launch-logo.gif,1713,""
"",charger.execpc.com,01/Jul/1995:00:03:15,/shuttle/missions/missions.html,8677,""
"",129.188.154.200,01/Jul/1995:00:03:16,/images/NASA-logosmall.gif,786,""
"",129.188.154.200,01/Jul/1995:00:03:16,/images/KSC-logosmall.gif,1204,""
"",charger.execpc.com,01/Jul/1995:00:03:16,/images/launchmedium.gif,11853,""
"",129.94.144.152,01/Jul/1995:00:03:19,/images/shuttle-patch-small.gif,4179,""
"",charger.execpc.com,01/Jul/1995:00:03:19,/images/NASA-logosmall.gif,786,""
"",charger.execpc.com,01/Jul/1995:00:03:19,/images/KSC-logosmall.gif,1204,""
"",www-a1.proxy.aol.com,01/Jul/1995:00:03:20,"/cgi-bin/imagemap/countdown?107,144",96,""
"",dd11-054.compuserve.com,01/Jul/1995:00:03:24,/images/ksclogo-medium.gif,5866,""
"",pipe6.nyc.pipeline.com,01/Jul/1995:00:03:25,/shuttle/missions/sts-71/movies/movies.html,3092,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:03:26,/software/,689,""
"",port2.electrotex.com,01/Jul/1995:00:03:27,/images/NASA-logosmall.gif,786,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:30,/shuttle/missions/sts-68/sts-68-patch-small.gif,17459,""
"",midcom.com,01/Jul/1995:00:03:31,/history/apollo/apollo-13/apollo-13.html,18114,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:31,/shuttle/missions/sts-68/mission-sts-68.html,49087,""
"",midcom.com,01/Jul/1995:00:03:33,/history/apollo/apollo-13/apollo-13-patch-small.gif,12859,""
"",ix-or10-06.ix.netcom.com,01/Jul/1995:00:03:34,/software/winvn/readme.txt,5736,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:36,/shuttle/resources/orbiters/endeavour.html,6168,""
"",dd11-054.compuserve.com,01/Jul/1995:00:03:36,/shuttle/missions/missions.html,8677,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:36,/shuttle/resources/orbiters/endeavour-logo.gif,5052,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:37,/shuttle/resources/orbiters/orbiters-logo.gif,1932,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:37,/images/ksclogosmall.gif,3635,""
"",teleman.pr.mcs.net,01/Jul/1995:00:03:38,/msfc/astro_home3.gif,73728,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:39,/shuttle/missions/sts-68/sts-68-patch-small.gif,17459,""
"",slip1.yab.com,01/Jul/1995:00:03:40,/images/landing-747.gif,110875,""
"",isdn6-34.dnai.com,01/Jul/1995:00:03:40,/shuttle/missions/sts-68/mission-sts-68.html,49087,""
"",bos1d.delphi.com,01/Jul/1995:00:03:43,/history/apollo/apollo-13/apollo-13.html,18114,""
"",205.189.154.54,01/Jul/1995:00:03:45,"/cgi-bin/imagemap/countdown?108,176",110,""
"",charger.execpc.com,01/Jul/1995:00:03:47,/history/history.html,1502,""
"",ix-ftw-tx1-24.ix.netcom.com,01/Jul/1995:00:03:48,/shuttle/countdown/countdown.html,3985,""
